t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1433695443,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695443,29,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695444,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695444,30,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695445,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695445,31,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695446,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695446,32,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695447,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695447,33,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695448,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695448,34,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695449,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695449,35,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695450,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695450,36,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695451,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695451,37,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695452,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695452,38,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695453,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695453,39,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695454,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695454,40,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695455,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695455,41,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695456,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695456,42,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695457,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695457,43,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695458,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695458,44,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695459,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695459,45,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695460,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695460,46,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695461,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695461,47,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695462,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695462,48,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695463,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695463,49,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695464,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695464,50,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695465,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695465,51,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695466,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695466,52,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695467,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695467,53,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695468,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695468,54,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695469,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695469,55,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695470,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695470,56,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695471,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695471,57,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695472,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695472,58,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695473,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695473,59,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695474,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695474,60,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695475,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695475,61,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695476,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695476,62,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695477,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695477,63,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695478,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695478,64,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695479,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695479,65,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695480,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695480,66,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695481,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695481,67,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695482,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695482,68,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695483,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695483,69,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695484,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695484,70,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695485,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695485,71,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695486,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695486,72,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695487,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695677,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695677,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695678,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695678,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695679,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695679,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695796,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695797,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695798,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695799,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695800,5,2138325,427665.000000,0,956288.011597,0.000000,1069162.500000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695801,6,2138325,712775.000000,0,1104226.281837,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695802,7,2138325,916425.000000,0,1142982.790225,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695803,8,2138325,1069162.500000,0,1142982.790225,1069162.500000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695804,9,2138325,1187958.333333,0,1126996.229613,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695805,10,2138325,1282995.000000,0,1104226.281837,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695806,11,2138325,1360752.272727,0,1078838.375954,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695807,12,2138325,1425550.000000,0,1052838.449794,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695808,13,2138325,1480378.846154,0,1027218.103456,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695809,14,2138325,1527375.000000,0,1002462.222097,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695810,15,2138325,1568105.000000,0,978791.984923,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695811,16,2138325,1603743.750000,0,956288.011597,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695812,17,2138325,1635189.705882,0,934955.483944,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695813,18,2138325,1663141.666667,0,914759.679707,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695814,19,2138325,1688151.315789,0,895645.783448,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695815,20,2138325,1710660.000000,0,877550.063889,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695816,21,2138325,1731025.000000,0,860406.186998,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695817,22,2138325,1749538.636364,0,844148.734875,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695818,23,2138325,1766442.391304,0,828715.098142,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695819,24,2138325,1781937.500000,0,814046.415159,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695820,25,2138325,1796193.000000,0,800087.953157,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695821,26,2138325,1809351.923077,0,786789.166261,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695822,27,2138325,1821536.111111,0,774103.571364,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695823,28,2138325,1832850.000000,0,761988.526817,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695824,29,2138325,1843383.620690,0,750404.965022,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695825,30,2138325,1853215.000000,0,739317.109405,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695826,31,2138325,1862412.096774,0,728692.193530,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695827,32,2138325,1871034.375000,0,718500.192374,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695828,33,2138325,1879134.090909,0,708713.570928,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695829,34,2138325,1886757.352941,0,699307.052405,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695830,35,2138325,1893945.000000,0,690257.406558,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695831,36,2138325,1900733.333333,0,681543.257615,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695832,37,2138325,1907154.729730,0,673144.910720,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695833,38,2138325,1913238.157895,0,665044.195563,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695834,39,2138325,1919009.615385,0,657224.325704,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695835,40,2138325,1924492.500000,0,649669.772136,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695836,41,2138325,1929707.926829,0,642366.149687,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695837,42,2138325,1934675.000000,0,635300.114935,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695838,43,2138325,1939411.046512,0,628459.274434,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695839,44,2138325,1943931.818182,0,621832.102152,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695840,45,2138325,1948251.666667,0,615407.865132,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695841,46,2138325,1952383.695652,0,609176.556491,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695842,47,2138325,1956339.893617,0,603128.834965,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695843,48,2138325,1960131.250000,0,597255.970297,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695844,49,2138325,1963767.857143,0,591549.793841,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695845,50,2138325,1967259.000000,0,586002.653834,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695846,51,2138325,1970613.235294,0,580607.374832,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695847,52,2138325,1973838.461538,0,575357.220889,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695848,53,2138325,1976941.981132,0,570245.862077,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695849,54,2138325,1979930.555556,0,565267.344010,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695850,55,2138325,1982810.454545,0,560416.060072,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695851,56,2138325,1985587.500000,0,555686.726063,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695852,57,2138325,1988267.105263,0,551074.357043,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695853,58,2138325,1990854.310345,0,546574.246135,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695854,59,2138325,1993353.813559,0,542181.945118,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695855,60,2138325,1995770.000000,0,537893.246623,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695856,61,2138325,2031408.750000,0,469970.001676,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695857,62,2138325,2067047.500000,0,387080.307239,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695858,63,2138325,2102686.250000,0,276056.570459,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695859,64,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695860,65,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695861,66,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695862,67,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695863,68,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695864,69,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695865,70,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695866,71,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695867,72,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695868,73,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695869,74,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695870,75,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695871,76,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695872,77,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695873,78,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695874,79,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695875,80,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695876,81,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695877,82,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695878,83,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695879,84,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695880,85,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695881,86,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695882,87,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695883,88,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695884,89,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695885,90,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695886,91,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
1433695887,92,2138325,2138325.000000,2138325,0.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000,2138325.000000
