t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1433695443,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695443,29,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695444,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695444,30,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695445,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695445,31,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695446,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695446,32,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695447,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695447,33,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695448,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695448,34,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695449,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695449,35,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695450,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695450,36,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695451,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695451,37,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695452,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695452,38,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695453,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695453,39,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695454,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695454,40,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695455,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695455,41,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695456,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695456,42,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695457,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695457,43,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695458,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695458,44,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695459,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695459,45,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695460,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695460,46,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695461,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695461,47,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695462,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695462,48,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695463,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695463,49,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695464,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695464,50,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695465,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695465,51,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695466,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695466,52,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695467,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695467,53,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695468,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695468,54,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695469,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695469,55,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695470,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695470,56,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695471,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695471,57,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695472,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695472,58,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695473,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695473,59,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695474,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695474,60,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695475,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695475,61,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695476,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695476,62,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695477,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695477,63,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695478,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695478,64,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695479,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695479,65,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695480,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695480,66,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695481,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695481,67,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695482,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695482,68,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695483,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695483,69,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695484,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695484,70,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695485,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695485,71,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695486,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695486,72,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695487,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695677,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695677,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695678,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695678,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695679,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695679,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695796,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695797,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695798,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695799,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695800,5,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695801,6,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433695802,7,595950,85135.714286,0,225247.927690,0.000000,0.000000,595950.000000,595950.000000,595950.000000,595950.000000
1433695803,8,595950,145948.375000,0,270321.987095,0.000000,428727.750000,595950.000000,595950.000000,595950.000000,595950.000000
1433695804,9,595950,191417.333333,0,287309.180441,0.000000,563403.000000,595950.000000,595950.000000,595950.000000,595950.000000
1433695805,10,595950,226866.700000,0,293157.467178,0.000000,559286.000000,595950.000000,595950.000000,595950.000000,595950.000000
1433695806,11,595950,255648.181818,0,294039.591141,0.000000,555169.000000,595950.000000,595950.000000,595950.000000,595950.000000
1433695807,12,595950,279460.166667,0,292238.727715,270696.000000,552854.500000,595950.000000,595950.000000,595950.000000,595950.000000
1433695808,13,595950,299393.692308,0,288880.613040,538596.000000,550540.000000,595950.000000,595950.000000,595950.000000,595950.000000
1433695809,14,595950,317059.714286,0,285310.111930,539994.000000,548830.750000,595950.000000,595950.000000,595950.000000,595950.000000
1433695810,15,595950,332259.133333,0,281163.255940,541392.000000,546718.000000,595950.000000,595950.000000,595950.000000,595950.000000
1433695811,16,595950,345410.500000,0,276676.573845,542036.500000,546516.250000,595950.000000,595950.000000,595950.000000,595950.000000
1433695812,17,595950,356935.823529,0,272073.002169,541392.000000,546314.500000,595950.000000,595950.000000,595950.000000,595950.000000
1433695813,18,595950,367053.888889,0,267417.532270,541366.500000,546112.750000,595950.000000,595950.000000,595950.000000,595950.000000
1433695814,19,595950,376007.157895,0,262797.069203,541341.000000,545911.000000,595950.000000,595950.000000,595950.000000,595950.000000
1433695815,20,595950,383962.950000,0,258250.526175,540201.000000,545696.000000,594734.350000,595950.000000,595950.000000,595950.000000
1433695816,21,595950,391112.761905,0,253834.953408,539061.000000,545481.000000,593518.700000,595950.000000,595950.000000,595950.000000
1433695817,22,595950,397565.454545,0,249559.619500,538828.500000,545266.000000,592303.050000,595950.000000,595950.000000,595950.000000
1433695818,23,595950,403417.782609,0,245431.942772,538596.000000,545051.000000,591087.400000,595950.000000,595950.000000,595950.000000
1433695819,24,595950,408752.458333,0,241455.701766,537881.000000,544654.000000,589871.750000,595950.000000,595950.000000,595950.000000
1433695820,25,595950,413663.280000,0,237643.762429,537166.000000,544257.000000,588656.100000,595950.000000,595950.000000,595950.000000
1433695821,26,595950,418171.807692,0,233974.513312,536144.500000,543860.000000,587440.450000,595950.000000,595950.000000,595950.000000
1433695822,27,595950,422352.629630,0,230457.093536,535123.000000,543463.000000,586224.800000,595950.000000,595950.000000,595950.000000
1433695823,28,595950,426211.821429,0,227069.221960,534616.000000,543267.500000,585009.150000,595950.000000,595950.000000,595950.000000
1433695824,29,595950,429782.379310,0,223805.060714,534109.000000,543072.000000,583793.500000,595950.000000,595950.000000,595950.000000
1433695825,30,595950,433095.033333,0,220659.735272,533590.500000,542876.500000,582577.850000,595950.000000,595950.000000,595950.000000
1433695826,31,595950,436176.387097,0,217628.196203,533072.000000,542681.000000,581362.200000,595950.000000,595950.000000,595950.000000
1433695827,32,595950,438972.500000,0,214672.793389,532620.500000,542358.750000,580146.550000,595950.000000,595950.000000,595950.000000
1433695828,33,595950,441567.030303,0,211816.932401,532169.000000,542036.500000,578930.900000,595950.000000,595950.000000,595950.000000
1433695829,34,595950,444003.294118,0,209066.084171,531846.000000,541714.250000,577715.250000,595950.000000,595950.000000,595950.000000
1433695830,35,595950,446288.742857,0,206411.952995,531523.000000,541392.000000,576499.600000,595950.000000,595950.000000,595950.000000
1433695831,36,595950,448435.777778,0,203849.293339,531486.500000,541379.250000,575283.950000,595950.000000,595950.000000,595950.000000
1433695832,37,595950,450450.891892,0,201371.515149,531450.000000,541366.500000,574068.300000,595950.000000,595950.000000,595950.000000
1433695833,38,595950,452348.289474,0,198975.708242,531252.000000,541353.750000,572852.650000,595950.000000,595950.000000,595950.000000
1433695834,39,595950,454056.358974,0,196629.697288,531054.000000,541341.000000,571637.000000,595950.000000,595950.000000,595950.000000
1433695835,40,595950,455667.700000,0,194359.794141,530969.500000,540771.000000,570813.600000,595950.000000,595950.000000,595950.000000
1433695836,41,595950,457209.365854,0,192168.630158,530885.000000,540201.000000,569990.200000,595950.000000,595950.000000,595950.000000
1433695837,42,595950,458671.880952,0,190047.142373,530647.500000,539631.000000,569166.800000,595950.000000,595950.000000,595950.000000
1433695838,43,595950,460081.627907,0,187998.466892,530410.000000,539061.000000,568343.400000,595950.000000,595950.000000,595950.000000
1433695839,44,595950,461437.840909,0,186017.239186,530084.000000,538944.750000,567520.000000,595950.000000,595950.000000,595950.000000
1433695840,45,595950,462743.111111,0,184099.599821,529758.000000,538828.500000,566696.600000,595950.000000,595950.000000,595950.000000
1433695841,46,595950,463999.152174,0,182241.772857,529460.000000,538712.250000,565873.200000,595950.000000,595950.000000,595950.000000
1433695842,47,595950,465213.127660,0,180442.035020,529162.000000,538596.000000,565049.800000,595950.000000,595950.000000,595950.000000
1433695843,48,595950,466373.666667,0,178693.103337,528889.500000,538238.500000,564226.400000,595950.000000,595950.000000,595950.000000
1433695844,49,595950,467490.551020,0,176994.676261,528617.000000,537881.000000,563403.000000,595950.000000,595950.000000,595950.000000
1433695845,50,595950,468559.420000,0,175342.266962,527134.500000,537523.500000,562579.600000,595463.740000,595950.000000,595950.000000
1433695846,51,595950,469588.450980,0,173735.478571,525652.000000,537166.000000,561756.200000,594977.480000,595950.000000,595950.000000
1433695847,52,595950,470574.019231,0,172170.505551,525122.000000,536655.250000,560932.800000,594491.220000,595950.000000,595950.000000
1433695848,53,595950,471529.358491,0,170648.771048,524592.000000,536144.500000,560109.400000,594004.960000,595950.000000,595950.000000
1433695849,54,595950,472459.074074,0,169169.223589,524496.000000,535633.750000,559286.000000,593518.700000,595950.000000,595950.000000
1433695850,55,595950,473363.127273,0,167729.577678,524400.000000,535123.000000,558462.600000,593032.440000,595950.000000,595950.000000
1433695851,56,595950,474236.035714,0,166326.091065,524197.000000,534869.500000,557639.200000,592546.180000,595950.000000,595950.000000
1433695852,57,595950,475080.350877,0,164957.556567,523994.000000,534616.000000,556815.800000,592059.920000,595950.000000,595950.000000
1433695853,58,595950,475896.724138,0,163622.322960,523788.000000,534362.500000,555992.400000,591573.660000,595950.000000,595950.000000
1433695854,59,595950,476693.779661,0,162321.151903,523582.000000,534109.000000,555169.000000,591087.400000,595950.000000,595950.000000
1433695855,60,595950,477475.700000,0,161053.597907,523595.500000,533849.750000,554746.450000,590601.140000,595950.000000,595950.000000
1433695856,61,595950,486197.300000,0,148433.052874,523595.500000,533849.750000,554746.450000,590601.140000,595950.000000,595950.000000
1433695857,62,595950,494776.883333,0,134032.769541,523595.500000,533849.750000,554746.450000,590601.140000,595950.000000,595950.000000
1433695858,63,595950,503245.883333,0,117241.832232,523595.500000,533849.750000,554746.450000,590601.140000,595950.000000,595950.000000
1433695859,64,595950,511600.850000,0,96861.970058,523595.500000,533849.750000,554746.450000,590601.140000,595950.000000,595950.000000
1433695860,65,595950,519836.866667,0,69872.891106,523595.500000,533849.750000,554746.450000,590601.140000,595950.000000,595950.000000
1433695861,66,595950,527911.950000,484505,16027.829814,523595.500000,533849.750000,554746.450000,590601.140000,595950.000000,595950.000000
1433695862,67,571637,525977.733333,479897,14618.525462,523439.000000,532846.250000,546677.650000,568014.040000,571637.000000,571637.000000
1433695863,68,555169,524400.950000,477030,14712.103364,523145.500000,532007.500000,545868.000000,553309.780000,555169.000000,555169.000000
1433695864,69,546718,523091.783333,476619,15406.316084,522959.000000,531504.750000,544971.600000,546540.460000,546718.000000,546718.000000
1433695865,70,546718,521896.283333,474181,16359.165163,522737.500000,531351.000000,543423.900000,546351.260000,546718.000000,546718.000000
1433695866,71,546718,520694.083333,471331,17366.791964,522491.000000,531011.750000,542616.550000,546351.260000,546718.000000,546718.000000
1433695867,72,546718,519438.200000,466039,18530.260239,522396.000000,530766.250000,542614.000000,546351.260000,546718.000000,546718.000000
1433695868,73,546718,518150.916667,461359,19815.080884,522304.000000,530247.000000,542614.000000,546351.260000,546718.000000,546718.000000
1433695869,74,545051,516646.033333,456425,21001.912142,522214.000000,529609.000000,541227.000000,544529.600000,545051.000000,545051.000000
1433695870,75,542681,515025.200000,447801,22473.679123,521958.000000,529025.750000,538966.250000,542386.200000,542681.000000,542681.000000
1433695871,76,541341,513293.200000,438761,24241.127831,521470.500000,527875.750000,537063.850000,540839.400000,541341.000000,541341.000000
1433695872,77,539061,511535.233333,435863,25937.877026,521154.000000,525387.000000,535072.300000,538644.100000,539061.000000,539061.000000
1433695873,78,537166,509630.283333,424764,27997.422232,521078.500000,524544.000000,534057.150000,536716.540000,537166.000000,537166.000000
1433695874,79,535123,507604.433333,415615,30276.101545,521048.000000,524298.500000,533026.850000,534899.920000,535123.000000,535123.000000
1433695875,80,534109,505424.833333,404347,32858.629859,520987.000000,523897.750000,532136.700000,533880.860000,534109.000000,534109.000000
1433695876,81,533072,503182.833333,399589,35362.177482,520926.500000,523602.250000,531519.350000,532873.340000,533072.000000,533072.000000
1433695877,82,532169,500877.016667,394723,37806.307857,520878.500000,523510.500000,531430.200000,532026.880000,532169.000000,532169.000000
1433695878,83,531523,498501.850000,389659,40207.401275,520679.500000,523220.750000,531045.550000,531506.940000,531523.000000,531523.000000
1433695879,84,531523,496016.883333,382352,42668.643555,520348.000000,522977.000000,530861.250000,531419.820000,531523.000000,531523.000000
1433695880,85,531054,493488.300000,379808,44962.577971,519965.000000,522830.250000,530377.400000,531016.820000,531054.000000,531054.000000
1433695881,86,531054,490824.850000,371078,47378.122333,519523.000000,522521.500000,529728.200000,530912.320000,531054.000000,531054.000000
1433695882,87,530410,488156.466667,370951,49533.525935,519127.000000,522413.000000,529134.750000,530266.560000,530410.000000,530410.000000
1433695883,88,529758,485465.916667,368977,51543.084156,518919.500000,522333.000000,528468.750000,529626.880000,529758.000000,529758.000000
1433695884,89,529162,482757.533333,367255,53411.830355,518755.500000,522230.000000,525599.000000,529042.100000,529162.000000,529162.000000
1433695885,90,528617,479996.633333,363508,55223.170683,518572.500000,522070.000000,524582.400000,527964.700000,528617.000000,528617.000000
1433695886,91,525652,477252.366667,363508,56833.802369,516642.500000,521602.250000,524379.700000,525418.800000,525652.000000,525652.000000
1433695887,92,524592,474556.066667,363508,58316.888840,511457.500000,521180.500000,523974.750000,524549.760000,524592.000000,524592.000000
1433695888,93,524400,471837.233333,361462,59730.164699,504719.000000,521089.750000,523607.650000,524310.680000,524400.000000,524400.000000
1433695889,94,523994,469044.333333,356826,61132.058201,497729.500000,521052.000000,523567.700000,523909.300000,523994.000000,523994.000000
1433695890,95,523609,466255.600000,356670,62386.505326,489333.000000,521013.500000,523280.950000,523603.060000,523609.000000,523609.000000
1433695891,96,523609,463400.616667,352283,63625.875291,482201.000000,520930.250000,522991.400000,523540.140000,523609.000000,523609.000000
1433695892,97,523609,460493.966667,348596,64829.445211,478463.500000,520898.750000,522904.450000,523540.140000,523609.000000,523609.000000
1433695893,98,523609,457530.700000,344756,65997.660652,476824.500000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
1433695894,99,523609,454659.783333,344756,67018.716723,475400.000000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
1433695895,100,523609,451754.000000,344163,67976.200899,472756.000000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
1433695896,101,523609,448945.366667,344163,68634.076393,468685.000000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
1433695897,102,523609,446000.366667,341935,69380.032073,463699.000000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
1433695898,103,523609,443146.666667,341935,69834.205789,458892.000000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
1433695899,104,523609,440351.833333,341935,70071.456175,452113.000000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
1433695900,105,523609,437618.733333,341935,70103.311620,443281.000000,520758.750000,522898.350000,523540.140000,523609.000000,523609.000000
